order_code,status,created_at,order_price,quantity_sold,seller_id,product_status,sku,special_price_before,special_price_after,price_before,price_after,current_price_before,current_price_after,specialFrom,specialTo
255023892,"('canceled',)",2021-01-28 11:53:05,"('290000',)",1,,,,,,,,,,,
767823477,"('giao_hang_thanh_cong',)",2021-01-28 05:03:33,"('112500',)",1,47623,1,3452782804302,385000,430000,112500,112500,450000,450000,2021-01-28 00:00:00,2021-03-08 11:59:59
814079096,"('giao_hang_thanh_cong',)",2021-01-27 08:06:06,"('450000',)",1,,,,,,,,,,,
726286262,"('giao_hang_thanh_cong',)",2021-01-27 11:43:39,"('171000',)",1,105062,1,8085021397195,171000,175000,171000,171000,195000,195000,2021-01-20 11:15:00,2021-02-04 11:15:00
623539295,"('canceled',)",2021-01-27 11:43:38,"('171000',)",1,105062,1,8085021397195,171000,175000,171000,171000,195000,195000,2021-01-20 11:15:00,2021-02-04 11:15:00
949983877,"('giao_hang_thanh_cong',)",2021-01-26 22:50:24,"('171000',)",1,105062,1,8085021397195,171000,175000,171000,171000,195000,195000,2021-01-20 11:15:00,2021-02-04 11:15:00
570751645,"('canceled',)",2021-01-26 22:50:24,"('171000',)",1,105062,1,8085021397195,171000,175000,171000,171000,195000,195000,2021-01-20 11:15:00,2021-02-04 11:15:00
897172580,"('giao_hang_thanh_cong',)",2021-01-27 10:23:53,"('171000',)",1,105062,1,6501848088075,171000,175000,171000,171000,195000,195000,2021-01-20 11:15:00,2021-02-04 11:15:00
846560847,"('canceled',)",2021-01-27 10:23:53,"('171000',)",1,105062,1,6501848088075,171000,175000,171000,171000,195000,195000,2021-01-20 11:15:00,2021-02-04 11:15:00
815658786,"('giao_hang_thanh_cong',)",2021-01-26 23:33:39,"('171000',)",1,105062,1,6501848088075,171000,175000,171000,171000,195000,195000,2021-01-20 11:15:00,2021-02-04 11:15:00
445863879,"('giao_hang_thanh_cong',)",2021-01-27 09:33:35,"('195000',)",1,105062,1,3990181764839,171000,175000,195000,195000,195800,195800,2021-01-20 11:15:00,2021-02-04 11:15:00
481428775,"('canceled',)",2021-01-26 20:04:07,"('195000',)",1,105062,1,3990181764839,171000,175000,195000,195000,195800,195800,2021-01-20 11:15:00,2021-02-04 11:15:00
293189387,"('canceled',)",2021-01-28 14:53:35,"('485000',)",1,160616,1,2900831606809,485000,485000,485000,485000,899000,899000,2021-01-28 09:45:00,2021-01-29 00:00:00
726361396,"('giao_hang_thanh_cong',)",2021-01-28 00:38:24,"('299000',)",1,,,,,,,,,,,
793423824,"('canceled',)",2021-01-28 00:26:37,"('1299000',)",2,,,,,,,,,,,
542710195,"('giao_hang_thanh_cong',)",2021-01-27 19:07:11,"('649000',)",1,,,,,,,,,,,
632477844,"('canceled',)",2021-01-28 15:43:35,"('44000',)",1,160616,1,8235762135215,44000,44000,44000,44000,99000,99000,2021-01-28 09:45:00,2021-01-29 00:00:00
641639854,"('giao_hang_thanh_cong',)",2021-01-28 15:29:17,"('44000',)",1,160616,1,8235762135215,44000,44000,44000,44000,99000,99000,2021-01-28 09:45:00,2021-01-29 00:00:00
970484007,"('canceled',)",2021-01-28 15:22:16,"('44000',)",1,160616,1,8235762135215,44000,44000,44000,44000,99000,99000,2021-01-28 09:45:00,2021-01-29 00:00:00
209639058,"('giao_hang_thanh_cong',)",2021-01-28 14:59:43,"('44000',)",1,160616,1,8235762135215,44000,44000,44000,44000,99000,99000,2021-01-28 09:45:00,2021-01-29 00:00:00
489969138,"('canceled',)",2021-01-28 14:40:55,"('44000',)",1,160616,1,8235762135215,44000,44000,44000,44000,99000,99000,2021-01-28 09:45:00,2021-01-29 00:00:00
328613869,"('canceled',)",2021-01-28 11:12:25,"('44000',)",1,160616,1,8235762135215,44000,44000,44000,44000,99000,99000,2021-01-28 09:45:00,2021-01-29 00:00:00
729368422,"('giao_hang_thanh_cong',)",2021-01-28 10:09:32,"('44000',)",1,160616,1,8235762135215,44000,44000,44000,44000,99000,99000,2021-01-28 09:45:00,2021-01-29 00:00:00
687679824,"('giao_hang_thanh_cong',)",2021-01-28 08:59:10,"('45000',)",1,160616,1,8235762135215,45000,45000,45000,45000,99000,99000,2021-01-28 00:15:00,2021-01-29 00:00:00
484627973,"('giao_hang_thanh_cong',)",2021-01-27 08:08:02,"('45000',)",1,,,,,,,,,,,
513162076,"('canceled',)",2021-01-27 08:08:02,"('45000',)",1,,,,,,,,,,,
970840671,"('giao_hang_thanh_cong',)",2021-01-26 20:31:18,"('45000',)",1,,,,,,,,,,,
675904135,"('giao_hang_thanh_cong',)",2021-01-28 11:19:18,"('289000',)",1,160616,1,9218027198506,289000,289000,289000,289000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
574130584,"('giao_hang_thanh_cong',)",2021-01-28 09:09:41,"('295000',)",1,160616,1,9218027198506,295000,295000,295000,295000,499000,499000,2021-01-28 00:15:00,2021-01-29 00:00:00
585510791,"('giao_hang_thanh_cong',)",2021-01-28 11:21:53,"('534000',)",1,160616,1,8774253945563,534000,534000,534000,534000,699000,699000,2021-01-28 09:45:00,2021-01-29 00:00:00
328613869,"('canceled',)",2021-01-28 11:12:25,"('289000',)",2,160616,1,4770263072477,289000,289000,289000,289000,449000,449000,2021-01-28 09:45:00,2021-01-29 00:00:00
558775437,"('giao_hang_thanh_cong',)",2021-01-28 09:56:54,"('289000',)",1,160616,1,4770263072477,289000,289000,289000,289000,449000,449000,2021-01-28 09:45:00,2021-01-29 00:00:00
374660177,"('giao_hang_thanh_cong',)",2021-01-28 08:14:58,"('295000',)",1,160616,1,2295323493648,295000,295000,295000,295000,449000,449000,2021-01-28 00:15:00,2021-01-29 00:00:00
314249056,"('canceled',)",2021-01-28 02:31:10,"('295000',)",1,160616,1,2295323493648,295000,295000,295000,295000,449000,449000,2021-01-28 00:15:00,2021-01-29 00:00:00
771964991,"('canceled',)",2021-01-28 01:55:18,"('295000',)",1,160616,1,2295323493648,295000,295000,295000,295000,449000,449000,2021-01-28 00:15:00,2021-01-29 00:00:00
599109550,"('giao_hang_thanh_cong',)",2021-01-27 20:10:21,"('295000',)",1,160616,1,2295323493648,295000,295000,449000,449000,449000,449000,2021-01-27 20:00:00,2021-01-29 00:00:00
383577283,"('canceled',)",2021-01-27 20:10:21,"('295000',)",1,160616,1,2295323493648,295000,295000,449000,449000,449000,449000,2021-01-27 20:00:00,2021-01-29 00:00:00
775644463,"('canceled',)",2021-01-28 12:58:47,"('64000',)",1,160616,1,6784556468869,64000,64000,64000,64000,129000,129000,2021-01-28 09:45:00,2021-01-29 00:00:00
296636591,"('giao_hang_thanh_cong',)",2021-01-28 17:56:58,"('44000',)",1,160616,1,8021946503631,44000,44000,44000,44000,99000,99000,2021-01-28 09:45:00,2021-01-29 00:00:00
687679824,"('giao_hang_thanh_cong',)",2021-01-28 08:59:10,"('45000',)",1,160616,1,8021946503631,45000,45000,45000,45000,99000,99000,2021-01-28 00:15:00,2021-01-29 00:00:00
344712594,"('giao_hang_thanh_cong',)",2021-01-28 15:26:16,"('64000',)",1,160616,1,4777691063220,64000,64000,64000,64000,129000,129000,2021-01-28 09:45:00,2021-01-29 00:00:00
687679824,"('giao_hang_thanh_cong',)",2021-01-28 08:59:10,"('65000',)",1,160616,1,4777691063220,65000,65000,65000,65000,129000,129000,2021-01-28 00:15:00,2021-01-29 00:00:00
862916946,"('giao_hang_thanh_cong',)",2021-01-27 12:57:17,"('65000',)",1,,,,,,,,,,,
331937243,"('giao_hang_thanh_cong',)",2021-01-27 12:18:44,"('65000',)",1,,,,,,,,,,,
929975797,"('giao_hang_thanh_cong',)",2021-01-28 12:48:34,"('64000',)",1,160616,1,8611340310777,64000,64000,64000,64000,129000,129000,2021-01-28 09:45:00,2021-01-29 00:00:00
484627973,"('giao_hang_thanh_cong',)",2021-01-27 08:08:02,"('65000',)",1,,,,,,,,,,,
513162076,"('canceled',)",2021-01-27 08:08:02,"('65000',)",1,,,,,,,,,,,
628090489,"('giao_hang_thanh_cong',)",2021-01-26 23:26:14,"('65000',)",1,,,,,,,,,,,
955256826,"('canceled',)",2021-01-26 18:46:18,"('269000',)",1,,,,,,,,,,,
984987341,"('canceled',)",2021-01-26 18:46:18,"('269000',)",1,,,,,,,,,,,
549589442,"('giao_hang_thanh_cong',)",2021-01-26 21:58:53,"('319000',)",1,,,,,,,,,,,
239568300,"('canceled',)",2021-01-26 21:58:53,"('319000',)",1,,,,,,,,,,,
862916946,"('giao_hang_thanh_cong',)",2021-01-27 12:57:17,"('545000',)",1,,,,,,,,,,,
850265482,"('canceled',)",2021-01-26 20:01:55,"('545000',)",1,,,,,,,,,,,
626318156,"('giao_hang_thanh_cong',)",2021-01-28 13:43:57,"('150000',)",1,16539,1,8873737612226,189000,150000,189000,189000,199000,199000,2021-01-28 00:00:00,2021-02-08 11:59:59
671794120,"('giao_hang_thanh_cong',)",2021-01-28 13:11:33,"('150000',)",1,16539,1,8873737612226,189000,150000,189000,189000,199000,199000,2021-01-28 00:00:00,2021-02-08 11:59:59
958383955,"('giao_hang_thanh_cong',)",2021-01-28 12:47:52,"('150000',)",1,16539,1,8873737612226,189000,150000,189000,189000,199000,199000,2021-01-28 00:00:00,2021-02-08 11:59:59
807153104,"('giao_hang_thanh_cong',)",2021-01-28 09:02:29,"('179000',)",1,16539,1,8873737612226,189000,150000,189000,189000,199000,199000,2021-01-28 00:00:00,2021-02-08 11:59:59
666195779,"('canceled',)",2021-01-27 19:39:39,"('179000',)",1,,,,,,,,,,,
540880277,"('giao_hang_thanh_cong',)",2021-01-27 19:09:10,"('179000',)",1,,,,,,,,,,,
548933554,"('giao_hang_thanh_cong',)",2021-01-27 16:26:54,"('179000',)",1,,,,,,,,,,,
288453791,"('canceled',)",2021-01-27 16:22:06,"('179000',)",1,,,,,,,,,,,
716850522,"('canceled',)",2021-01-27 14:53:48,"('179000',)",1,,,,,,,,,,,
501856571,"('giao_hang_thanh_cong',)",2021-01-27 12:17:16,"('179000',)",1,,,,,,,,,,,
824616186,"('giao_hang_thanh_cong',)",2021-01-27 10:39:12,"('179000',)",1,,,,,,,,,,,
393810913,"('giao_hang_thanh_cong',)",2021-01-26 22:58:56,"('179000',)",1,,,,,,,,,,,
454658241,"('canceled',)",2021-01-26 21:55:54,"('179000',)",1,,,,,,,,,,,
971075271,"('canceled',)",2021-01-26 21:06:40,"('179000',)",1,,,,,,,,,,,
459947900,"('giao_hang_thanh_cong',)",2021-01-28 15:48:30,"('165000',)",1,16539,1,3814583461847,189000,150000,189000,189000,199000,199000,2021-01-28 00:00:00,2021-02-08 11:59:59
367577342,"('canceled',)",2021-01-28 15:10:30,"('189000',)",1,16539,1,4245801476463,189000,150000,189000,189000,219000,219000,2021-01-28 00:00:00,2021-02-08 11:59:59
574352889,"('canceled',)",2021-01-28 10:05:59,"('199000',)",1,16539,1,4245801476463,189000,150000,189000,189000,219000,219000,2021-01-28 00:00:00,2021-02-08 11:59:59
921606867,"('giao_hang_thanh_cong',)",2021-01-28 00:07:10,"('199000',)",1,16539,1,4245801476463,189000,150000,189000,189000,219000,219000,2021-01-28 00:00:00,2021-02-08 11:59:59
311291361,"('giao_hang_thanh_cong',)",2021-01-27 19:02:07,"('199000',)",1,,,,,,,,,,,
356245067,"('giao_hang_thanh_cong',)",2021-01-28 13:16:57,"('228000',)",2,16539,1,2980610138844,150000,229000,150000,150000,285000,285000,2021-01-28 00:00:00,2021-02-08 11:59:59
557568939,"('giao_hang_thanh_cong',)",2021-01-28 11:59:36,"('228000',)",1,16539,1,2980610138844,150000,229000,150000,150000,285000,285000,2021-01-28 00:00:00,2021-02-08 11:59:59
927294439,"('giao_hang_thanh_cong',)",2021-01-28 10:43:57,"('229000',)",1,16539,2,1981555475644,150000,229000,150000,150000,299000,299000,2021-01-28 00:00:00,2021-02-08 11:59:59
250765358,"('giao_hang_thanh_cong',)",2021-01-28 10:12:38,"('279000',)",1,16539,2,1981555475644,150000,229000,150000,150000,299000,299000,2021-01-28 00:00:00,2021-02-08 11:59:59
936470059,"('giao_hang_thanh_cong',)",2021-01-27 15:03:45,"('279000',)",1,,,,,,,,,,,
725908826,"('giao_hang_thanh_cong',)",2021-01-26 22:09:17,"('279000',)",1,,,,,,,,,,,
526524989,"('giao_hang_thanh_cong',)",2021-01-26 22:02:37,"('279000',)",1,,,,,,,,,,,
506701635,"('giao_hang_thanh_cong',)",2021-01-26 19:43:18,"('279000',)",1,,,,,,,,,,,
922570558,"('giao_hang_thanh_cong',)",2021-01-26 18:46:37,"('279000',)",1,,,,,,,,,,,
541295669,"('giao_hang_thanh_cong',)",2021-01-28 12:09:13,"('149500',)",1,119172,1,1982489727601,,99000,149500,149500,149500,149500,2021-01-28 00:00:00,2021-01-31 23:59:59
411711980,"('canceled',)",2021-01-28 12:09:13,"('149500',)",1,119172,1,1982489727601,,99000,149500,149500,149500,149500,2021-01-28 00:00:00,2021-01-31 23:59:59
247112999,"('giao_hang_thanh_cong',)",2021-01-28 13:13:38,"('99000',)",1,119172,1,3623360790311,,198000,300000,300000,300000,300000,2021-01-28 00:00:00,2021-01-31 23:59:59
456629276,"('giao_hang_thanh_cong',)",2021-01-28 11:09:03,"('299000',)",1,119172,1,3623360790311,,198000,300000,300000,300000,300000,2021-01-28 00:00:00,2021-01-31 23:59:59
738480040,"('giao_hang_thanh_cong',)",2021-01-27 23:09:54,"('128000',)",1,1,1,2764719073929,129000,128000,203000,203000,203000,203000,2021-01-27 18:00:00,2021-02-08 07:30:00
833495306,"('canceled',)",2021-01-27 23:09:54,"('128000',)",1,1,1,2764719073929,129000,128000,203000,203000,203000,203000,2021-01-27 18:00:00,2021-02-08 07:30:00
676872629,"('canceled',)",2021-01-28 03:41:14,"('390000',)",1,10509,1,4826151484904,390000,370000,350000,350000,590000,590000,2020-12-30 00:00:00,2021-02-28 11:59:59
390441678,"('giao_hang_thanh_cong',)",2021-01-27 20:03:32,"('390000',)",1,10509,1,4826151484904,390000,370000,350000,350000,590000,590000,2020-12-30 00:00:00,2021-02-28 11:59:59
883921370,"('giao_hang_thanh_cong',)",2021-01-26 20:10:24,"('459000',)",1,,,,,,,,,,,
900294480,"('canceled',)",2021-01-28 11:56:12,"('1379000',)",1,57092,1,2679991733761,1579000,1379000,2368000,2368000,2368000,2368000,2021-01-28 07:45:49,2021-04-28 07:45:53
850512152,"('giao_hang_thanh_cong',)",2021-01-28 09:56:50,"('391000',)",1,160616,1,9343239837551,391000,391000,391000,391000,399000,399000,2021-01-28 09:45:00,2021-01-29 00:00:00
852579941,"('giao_hang_thanh_cong',)",2021-01-28 13:30:12,"('191000',)",1,160616,1,1040481809517,191000,191000,191000,191000,399000,399000,2021-01-28 09:45:00,2021-01-29 00:00:00
435317302,"('canceled',)",2021-01-28 09:47:48,"('191000',)",1,160616,1,8827786190341,191000,191000,191000,191000,399000,399000,2021-01-28 09:45:00,2021-01-29 00:00:00
285733586,"('giao_hang_thanh_cong',)",2021-01-28 09:48:59,"('191000',)",1,160616,1,1388699046547,191000,191000,191000,191000,399000,399000,2021-01-28 09:45:00,2021-01-29 00:00:00
542641774,"('giao_hang_thanh_cong',)",2021-01-26 22:05:24,"('195000',)",1,,,,,,,,,,,
729341105,"('giao_hang_thanh_cong',)",2021-01-27 08:08:28,"('195000',)",1,,,,,,,,,,,
386684942,"('canceled',)",2021-01-27 01:21:30,"('195000',)",1,,,,,,,,,,,
996914731,"('canceled',)",2021-01-27 00:40:06,"('195000',)",1,,,,,,,,,,,
726361396,"('giao_hang_thanh_cong',)",2021-01-28 00:38:24,"('395000',)",1,160616,1,9500195255069,395000,395000,395000,395000,649000,649000,2021-01-28 00:15:00,2021-01-29 00:00:00
850512152,"('giao_hang_thanh_cong',)",2021-01-28 09:56:50,"('387000',)",1,160616,1,2648066318950,387000,387000,387000,387000,649000,649000,2021-01-28 09:45:00,2021-01-29 00:00:00
320564899,"('giao_hang_thanh_cong',)",2021-01-28 13:59:08,"('489000',)",1,160616,1,1651868089813,489000,489000,489000,489000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
699338960,"('giao_hang_thanh_cong',)",2021-01-28 11:51:47,"('489000',)",1,160616,1,1651868089813,489000,489000,489000,489000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
891669264,"('giao_hang_thanh_cong',)",2021-01-28 11:47:49,"('489000',)",1,160616,1,1651868089813,489000,489000,489000,489000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
473914276,"('giao_hang_thanh_cong',)",2021-01-28 13:58:02,"('489000',)",1,160616,1,8058927968981,489000,489000,489000,489000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
558775437,"('giao_hang_thanh_cong',)",2021-01-28 09:56:54,"('142000',)",1,160616,1,5074004012982,142000,142000,142000,142000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
435317302,"('canceled',)",2021-01-28 09:47:48,"('142000',)",1,160616,1,5074004012982,142000,142000,142000,142000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
314249056,"('canceled',)",2021-01-28 02:31:10,"('145000',)",1,160616,1,5074004012982,145000,145000,145000,145000,249000,249000,2021-01-28 00:15:00,2021-01-29 00:00:00
322785989,"('giao_hang_thanh_cong',)",2021-01-26 22:57:19,"('160000',)",1,,,,,,,,,,,
314083595,"('canceled',)",2021-01-28 16:46:41,"('131000',)",1,160616,1,1243680416825,142000,142000,142000,142000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
831813781,"('giao_hang_thanh_cong',)",2021-01-27 15:02:35,"('145000',)",1,,,,,,,,,,,
717717891,"('giao_hang_thanh_cong',)",2021-01-26 19:09:52,"('131000',)",1,,,,,,,,,,,
322785989,"('giao_hang_thanh_cong',)",2021-01-26 22:57:19,"('145000',)",1,,,,,,,,,,,
717717891,"('giao_hang_thanh_cong',)",2021-01-26 19:09:52,"('145000',)",1,,,,,,,,,,,
970484007,"('canceled',)",2021-01-28 15:22:16,"('93000',)",1,160616,1,4065819467013,93000,93000,93000,93000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
310626281,"('giao_hang_thanh_cong',)",2021-01-28 12:00:48,"('93000',)",1,160616,1,4065819467013,93000,93000,93000,93000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
511729685,"('giao_hang_thanh_cong',)",2021-01-28 09:22:13,"('95000',)",1,160616,1,4065819467013,95000,95000,86000,86000,249000,249000,2021-01-28 00:15:00,2021-01-29 00:00:00
440912574,"('giao_hang_thanh_cong',)",2021-01-27 18:06:45,"('95000',)",1,,,,,,,,,,,
967482819,"('giao_hang_thanh_cong',)",2021-01-28 13:33:25,"('93000',)",1,160616,1,5640557009184,93000,93000,93000,93000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
231605963,"('giao_hang_thanh_cong',)",2021-01-28 11:01:04,"('93000',)",1,160616,1,5640557009184,93000,93000,93000,93000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
939572121,"('giao_hang_thanh_cong',)",2021-01-28 07:33:58,"('86000',)",1,160616,1,5640557009184,95000,95000,86000,86000,249000,249000,2021-01-28 00:15:00,2021-01-29 00:00:00
951017064,"('giao_hang_thanh_cong',)",2021-01-28 12:56:30,"('93000',)",1,160616,1,4367451672993,93000,93000,93000,93000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
939572121,"('giao_hang_thanh_cong',)",2021-01-28 07:33:58,"('86000',)",1,160616,1,4367451672993,95000,95000,86000,86000,249000,249000,2021-01-28 00:15:00,2021-01-29 00:00:00
588133177,"('giao_hang_thanh_cong',)",2021-01-26 18:55:49,"('95000',)",1,,,,,,,,,,,
217103919,"('giao_hang_thanh_cong',)",2021-01-26 18:05:05,"('295000',)",1,,,,,,,,,,,
588321682,"('giao_hang_thanh_cong',)",2021-01-28 17:47:56,"('266000',)",1,160616,1,1625617633817,289000,289000,289000,289000,449000,449000,2021-01-28 09:45:00,2021-01-29 00:00:00
675904135,"('giao_hang_thanh_cong',)",2021-01-28 11:19:18,"('289000',)",1,160616,1,1625617633817,289000,289000,289000,289000,449000,449000,2021-01-28 09:45:00,2021-01-29 00:00:00
293189387,"('canceled',)",2021-01-28 14:53:35,"('338000',)",1,160616,1,7477571237716,338000,338000,338000,338000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
314083595,"('canceled',)",2021-01-28 16:46:41,"('131000',)",1,160616,1,5559044059437,142000,142000,142000,142000,249000,249000,2021-01-28 09:45:00,2021-01-29 00:00:00
398370046,"('canceled',)",2021-01-28 00:29:39,"('145000',)",1,160616,1,3670609030486,145000,145000,145000,145000,249000,249000,2021-01-28 00:15:00,2021-01-29 00:00:00
885737249,"('canceled',)",2021-01-28 00:29:39,"('145000',)",1,160616,1,3670609030486,145000,145000,145000,145000,249000,249000,2021-01-28 00:15:00,2021-01-29 00:00:00
572602082,"('giao_hang_thanh_cong',)",2021-01-27 22:05:00,"('245000',)",1,160616,1,1925028075269,245000,245000,349000,349000,349000,349000,2021-01-27 20:00:00,2021-01-29 00:00:00
484627973,"('giao_hang_thanh_cong',)",2021-01-27 08:08:02,"('245000',)",1,,,,,,,,,,,
513162076,"('canceled',)",2021-01-27 08:08:02,"('245000',)",1,,,,,,,,,,,
769149958,"('giao_hang_thanh_cong',)",2021-01-28 16:23:31,"('293000',)",1,160616,1,2095883210668,293000,293000,293000,293000,299000,299000,2021-01-28 09:45:00,2021-01-29 00:00:00
351817347,"('complete',)",2021-01-28 16:59:28,"('293000',)",1,160616,1,7197002807799,293000,293000,293000,293000,299000,299000,2021-01-28 09:45:00,2021-01-29 00:00:00
939572121,"('giao_hang_thanh_cong',)",2021-01-28 07:33:58,"('195000',)",1,160616,1,4880547984126,195000,195000,195000,195000,299000,299000,2021-01-28 00:15:00,2021-01-29 00:00:00
472250581,"('giao_hang_thanh_cong',)",2021-01-27 12:37:55,"('195000',)",1,,,,,,,,,,,
807648995,"('giao_hang_thanh_cong',)",2021-01-27 11:27:06,"('195000',)",1,,,,,,,,,,,
542641774,"('giao_hang_thanh_cong',)",2021-01-26 22:05:24,"('299000',)",1,,,,,,,,,,,
967482819,"('giao_hang_thanh_cong',)",2021-01-28 13:33:25,"('142000',)",1,160616,1,5531199305690,142000,142000,142000,142000,449000,449000,2021-01-28 09:45:00,2021-01-29 00:00:00
909447780,"('canceled',)",2021-01-27 00:52:50,"('195000',)",1,,,,,,,,,,,
412681930,"('canceled',)",2021-01-27 00:57:21,"('245000',)",1,,,,,,,,,,,
830853007,"('giao_hang_thanh_cong',)",2021-01-28 17:22:27,"('191000',)",1,160616,1,9363432597960,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
552435424,"('giao_hang_thanh_cong',)",2021-01-28 13:58:53,"('191000',)",1,160616,1,9363432597960,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
286321110,"('giao_hang_thanh_cong',)",2021-01-28 12:15:39,"('191000',)",1,160616,1,9363432597960,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
310626281,"('giao_hang_thanh_cong',)",2021-01-28 12:00:48,"('191000',)",1,160616,1,9363432597960,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
967482819,"('giao_hang_thanh_cong',)",2021-01-28 13:33:25,"('191000',)",1,160616,1,3418019641379,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
973470034,"('giao_hang_thanh_cong',)",2021-01-28 12:36:50,"('191000',)",1,160616,1,3418019641379,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
830853007,"('giao_hang_thanh_cong',)",2021-01-28 17:22:27,"('191000',)",1,160616,1,9641524928855,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
552435424,"('giao_hang_thanh_cong',)",2021-01-28 13:58:53,"('191000',)",1,160616,1,1156264124460,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
486426204,"('giao_hang_thanh_cong',)",2021-01-28 09:57:39,"('191000',)",1,160616,1,1156264124460,191000,191000,191000,191000,499000,499000,2021-01-28 09:45:00,2021-01-29 00:00:00
492151123,"('giao_hang_thanh_cong',)",2021-01-28 09:42:01,"('195000',)",1,160616,1,1156264124460,195000,191000,195000,195000,499000,499000,2021-01-28 09:40:00,2021-01-29 00:00:00
351835197,"('canceled',)",2021-01-28 09:36:44,"('195000',)",1,160616,1,1156264124460,195000,195000,195000,195000,499000,499000,2021-01-28 00:15:00,2021-01-29 00:00:00
733721293,"('giao_hang_thanh_cong',)",2021-01-27 21:12:56,"('195000',)",1,160616,1,1156264124460,195000,195000,499000,499000,499000,499000,2021-01-27 20:00:00,2021-01-29 00:00:00
236709655,"('giao_hang_thanh_cong',)",2021-01-28 11:05:24,"('1849000',)",1,,,,,,,,,,,
229326427,"('giao_hang_thanh_cong',)",2021-01-28 10:21:37,"('1849000',)",1,,,,,,,,,,,
225161070,"('giao_hang_thanh_cong',)",2021-01-27 15:55:47,"('1849000',)",1,,,,,,,,,,,
539788260,"('giao_hang_thanh_cong',)",2021-01-27 04:00:30,"('1849000',)",1,,,,,,,,,,,
851536929,"('giao_hang_thanh_cong',)",2021-01-26 21:49:54,"('1849000',)",1,,,,,,,,,,,
348860658,"('canceled',)",2021-01-28 14:14:48,"('681000',)",1,160616,1,2384112110498,681000,681000,681000,681000,999000,999000,2021-01-28 09:45:00,2021-01-29 00:00:00
958512111,"('canceled',)",2021-01-28 10:28:06,"('783000',)",1,160616,1,4867956626113,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
634017155,"('giao_hang_thanh_cong',)",2021-01-28 12:36:20,"('783000',)",1,160616,1,6950817551490,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
817724555,"('canceled',)",2021-01-28 13:57:21,"('783000',)",1,160616,1,8137234575270,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
319631149,"('canceled',)",2021-01-28 12:46:14,"('783000',)",1,160616,1,8137234575270,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
424106845,"('giao_hang_thanh_cong',)",2021-01-28 17:45:49,"('783000',)",1,160616,1,7612536266930,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
293675787,"('giao_hang_thanh_cong',)",2021-01-28 13:02:50,"('783000',)",1,160616,1,7371950999403,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
924162406,"('canceled',)",2021-01-28 13:56:52,"('783000',)",1,160616,1,6104054866477,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
884939793,"('giao_hang_thanh_cong',)",2021-01-28 12:28:57,"('783000',)",1,160616,1,6104054866477,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
246663264,"('giao_hang_thanh_cong',)",2021-01-28 11:14:13,"('783000',)",1,160616,1,6104054866477,783000,783000,783000,783000,799000,799000,2021-01-28 09:45:00,2021-01-29 00:00:00
405701520,"('canceled',)",2021-01-28 10:26:43,"('391000',)",1,160616,1,1399437482008,391000,391000,391000,391000,399000,399000,2021-01-28 09:45:00,2021-01-29 00:00:00
633553392,"('giao_hang_thanh_cong',)",2021-01-28 12:42:58,"('391000',)",1,160616,1,8338276508459,391000,391000,391000,391000,399000,399000,2021-01-28 09:45:00,2021-01-29 00:00:00
250357199,"('giao_hang_thanh_cong',)",2021-01-28 12:38:53,"('391000',)",1,160616,1,8338276508459,391000,391000,391000,391000,399000,399000,2021-01-28 09:45:00,2021-01-29 00:00:00
